日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA20
2020-12-28,601998,3.31,3.32,3.35,3.3,117840,59749191.0,1.51,0.0,0.0,0.04,3.3974999999999995
2020-12-29,601998,3.33,3.32,3.34,3.31,118890,60263220.0,0.9,0.0,0.0,0.04,3.3815
2020-12-30,601998,3.32,3.33,3.33,3.3,120205,60840500.0,0.9,0.3,0.01,0.04,3.3685
2020-12-31,601998,3.32,3.36,3.38,3.32,209259,106759411.0,1.8,0.9,0.03,0.07,3.3564999999999996
2021-01-04,601998,3.34,3.34,3.35,3.31,199950,101620525.0,1.19,-0.6,-0.02,0.06,3.3475
2021-01-05,601998,3.32,3.34,3.35,3.3,226219,114782413.0,1.5,0.0,0.0,0.07,3.3445
2021-01-06,601998,3.32,3.34,3.36,3.32,234808,119408076.0,1.2,0.0,0.0,0.07,3.3425
2021-01-07,601998,3.34,3.34,3.36,3.3,250293,127111766.0,1.8,0.0,0.0,0.08,3.342
2021-01-08,601998,3.34,3.35,3.37,3.31,206143,104995095.0,1.8,0.3,0.01,0.06,3.342
2021-01-11,601998,3.35,3.36,3.4,3.34,415051,212509173.0,1.79,0.3,0.01,0.13,3.34
2021-01-12,601998,3.36,3.36,3.37,3.3,369308,187508720.0,2.08,0.0,0.0,0.12,3.3395
2021-01-13,601998,3.35,3.36,3.39,3.31,359309,183244587.0,2.38,0.0,0.0,0.11,3.3395
2021-01-14,601998,3.36,3.41,3.43,3.33,409166,210391822.0,2.98,1.49,0.05,0.13,3.3434999999999997
2021-01-15,601998,3.42,3.45,3.57,3.42,720374,378046544.0,4.4,1.17,0.04,0.23,3.348
2021-01-18,601998,3.41,3.41,3.45,3.36,469436,241810416.0,2.61,-1.16,-0.04,0.15,3.351
2021-01-19,601998,3.4,3.45,3.48,3.36,412563,213549919.0,3.52,1.17,0.04,0.13,3.3555
2021-01-20,601998,3.44,3.38,3.5,3.38,268845,138924057.0,3.48,-2.03,-0.07,0.08,3.3594999999999997
2021-01-21,601998,3.38,3.39,3.43,3.36,254022,130681425.0,2.07,0.3,0.01,0.07,3.3625
2021-01-22,601998,3.38,3.33,3.39,3.31,332146,169117133.0,2.36,-1.77,-0.06,0.1,3.3630000000000004
2021-01-25,601998,3.35,3.41,3.41,3.3,350296,178812407.0,3.3,2.4,0.08,0.1,3.3674999999999997
2021-01-26,601998,3.41,3.45,3.52,3.39,601042,313479648.0,3.81,1.17,0.04,0.18,3.374
2021-01-27,601998,3.45,3.49,3.54,3.41,532276,279323808.0,3.77,1.16,0.04,0.16,3.3825000000000003
2021-01-28,601998,3.45,3.45,3.47,3.39,371634,192700751.0,2.29,-1.15,-0.04,0.11,3.3884999999999996
2021-01-29,601998,3.46,3.48,3.53,3.41,343157,179168420.0,3.48,0.87,0.03,0.1,3.3945
2021-02-01,601998,3.47,3.54,3.57,3.42,470327,246594467.0,4.31,1.72,0.06,0.14,3.4045
2021-02-02,601998,3.53,3.48,3.57,3.45,351561,184593661.0,3.39,-1.69,-0.06,0.1,3.4114999999999993
2021-02-03,601998,3.46,3.48,3.53,3.44,322329,168903470.0,2.59,0.0,0.0,0.09,3.4185000000000003
2021-02-04,601998,3.46,3.46,3.53,3.43,337509,176216242.0,2.87,-0.57,-0.02,0.1,3.4245000000000005
2021-02-05,601998,3.44,3.64,3.72,3.43,986158,526667536.0,8.38,5.2,0.18,0.29,3.439
2021-02-08,601998,3.59,3.54,3.6,3.49,661383,350398384.0,3.02,-2.75,-0.1,0.19,3.4479999999999995
2021-02-09,601998,3.51,3.53,3.54,3.47,465012,244230219.0,1.98,-0.28,-0.01,0.14,3.4564999999999997
2021-02-10,601998,3.53,3.52,3.62,3.5,454449,240663610.0,3.4,-0.28,-0.01,0.13,3.4644999999999997
2021-02-18,601998,3.55,3.53,3.63,3.5,747361,396354784.0,3.69,0.28,0.01,0.22,3.4705
2021-02-19,601998,3.52,3.56,3.6,3.51,627748,332946704.0,2.55,0.85,0.03,0.18,3.476
2021-02-22,601998,3.56,3.61,3.64,3.54,824335,440075200.0,2.81,1.4,0.05,0.24,3.4859999999999998
2021-02-23,601998,3.58,3.6,3.68,3.57,667159,358788640.0,3.05,-0.28,-0.01,0.2,3.4934999999999996
2021-02-24,601998,3.59,3.54,3.62,3.5,551145,292597376.0,3.33,-1.67,-0.06,0.16,3.5015
2021-02-25,601998,3.54,3.61,3.62,3.51,558061,297298080.0,3.11,1.98,0.07,0.16,3.5125
2021-02-26,601998,3.58,3.48,3.62,3.45,647351,341254592.0,4.71,-3.6,-0.13,0.19,3.5200000000000005
2021-03-01,601998,3.5,3.45,3.5,3.43,363028,188965095.0,2.01,-0.86,-0.03,0.11,3.5220000000000007
2021-03-02,601998,3.47,3.38,3.48,3.35,425917,219860268.0,3.77,-2.03,-0.07,0.13,3.5185000000000004
2021-03-03,601998,3.36,3.49,3.49,3.36,443998,230806543.0,3.85,3.25,0.11,0.13,3.5184999999999995
2021-03-04,601998,3.47,3.47,3.52,3.45,454137,237896225.0,2.01,-0.57,-0.02,0.13,3.5195
2021-03-05,601998,3.46,3.5,3.52,3.41,387903,202167132.0,3.17,0.86,0.03,0.11,3.5204999999999997
2021-03-08,601998,3.5,3.47,3.56,3.47,353170,185818754.0,2.57,-0.86,-0.03,0.1,3.5169999999999995
2021-03-09,601998,3.49,3.5,3.54,3.43,427596,224102610.0,3.17,0.86,0.03,0.13,3.518
2021-03-10,601998,3.48,3.48,3.52,3.45,248930,130504607.0,2.0,-0.57,-0.02,0.07,3.518
2021-03-11,601998,3.5,3.54,3.57,3.49,428467,226514269.0,2.3,1.72,0.06,0.13,3.522
2021-03-12,601998,3.52,3.58,3.6,3.51,432310,229948741.0,2.54,1.13,0.04,0.13,3.5190000000000006
2021-03-15,601998,3.57,3.62,3.66,3.57,464034,249460882.0,2.51,1.12,0.04,0.14,3.5230000000000006
2021-03-16,601998,3.63,3.71,3.8,3.62,608631,332943664.0,4.97,2.49,0.09,0.18,3.532
2021-03-17,601998,3.71,3.66,3.72,3.62,283231,153280613.0,2.7,-1.35,-0.05,0.08,3.539
2021-03-18,601998,3.64,3.65,3.68,3.59,339520,182748608.0,2.46,-0.27,-0.01,0.1,3.5450000000000004
2021-03-19,601998,3.64,3.54,3.65,3.54,298999,159358968.0,3.01,-3.01,-0.11,0.09,3.5439999999999996
2021-03-22,601998,3.56,3.59,3.61,3.54,240809,128358967.0,1.98,1.41,0.05,0.07,3.543
2021-03-23,601998,3.61,3.58,3.64,3.55,198557,105938901.0,2.51,-0.28,-0.01,0.06,3.5420000000000003
2021-03-24,601998,3.59,3.55,3.59,3.52,191348,101438765.0,1.96,-0.84,-0.03,0.06,3.5424999999999995
2021-03-25,601998,3.56,3.54,3.59,3.52,216735,115034251.0,1.97,-0.28,-0.01,0.06,3.539
2021-03-26,601998,3.56,3.64,3.66,3.56,466470,250685279.0,2.82,2.82,0.1,0.14,3.5469999999999997
2021-03-29,601998,3.64,3.73,3.74,3.6,617513,336553248.0,3.85,2.47,0.09,0.18,3.561
2021-03-30,601998,3.72,3.72,3.72,3.63,278876,151509333.0,2.41,-0.27,-0.01,0.08,3.5780000000000003
2021-03-31,601998,3.72,3.7,3.74,3.66,264419,144147930.0,2.15,-0.54,-0.02,0.08,3.5885000000000007
2021-04-01,601998,3.72,3.67,3.73,3.64,203437,110360417.0,2.43,-0.81,-0.03,0.06,3.5985
2021-04-02,601998,3.68,3.59,3.68,3.58,286065,153406498.0,2.72,-2.18,-0.08,0.08,3.603
2021-04-06,601998,3.59,3.61,3.63,3.58,169833,90921593.0,1.39,0.56,0.02,0.05,3.6100000000000003
2021-04-07,601998,3.6,3.63,3.65,3.56,277105,148243810.0,2.49,0.55,0.02,0.08,3.6165000000000007
2021-04-08,601998,3.62,3.59,3.64,3.58,192571,103045777.0,1.65,-1.1,-0.04,0.06,3.622
2021-04-09,601998,3.59,3.63,3.63,3.57,203176,108681539.0,1.67,1.11,0.04,0.06,3.6265
2021-04-12,601998,3.62,3.63,3.65,3.58,276474,148576122.0,1.93,0.0,0.0,0.08,3.629
2021-04-13,601998,3.64,3.62,3.67,3.58,278083,149383247.0,2.48,-0.28,-0.01,0.08,3.629
2021-04-14,601998,3.62,3.58,3.62,3.55,234126,124840597.0,1.93,-1.1,-0.04,0.07,3.6225
2021-04-15,601998,3.58,3.59,3.6,3.5,282535,149572235.0,2.79,0.28,0.01,0.08,3.6189999999999998
2021-04-16,601998,3.58,3.65,3.65,3.55,313910,168373927.0,2.79,1.67,0.06,0.09,3.6189999999999998
2021-04-19,601998,3.65,3.63,3.66,3.61,248702,133926467.0,1.37,-0.55,-0.02,0.07,3.6235
2021-04-20,601998,3.63,3.63,3.67,3.62,250670,135161738.0,1.38,0.0,0.0,0.07,3.6255
2021-04-21,601998,3.62,3.64,3.69,3.61,309757,167401349.0,2.2,0.28,0.01,0.09,3.6285000000000003
2021-04-22,601998,3.65,3.58,3.65,3.57,253066,135434872.0,2.2,-1.65,-0.06,0.07,3.6300000000000003
2021-04-23,601998,3.59,3.56,3.59,3.52,388647,205964129.0,1.96,-0.56,-0.02,0.11,3.6310000000000002
2021-04-26,601998,3.58,3.49,3.58,3.49,220503,116539893.0,2.53,-1.97,-0.07,0.06,3.6235
2021-04-27,601998,3.5,3.51,3.52,3.47,192863,101216006.0,1.43,0.57,0.02,0.06,3.6125
2021-04-28,601998,3.52,3.47,3.52,3.43,247414,128900409.0,2.56,-1.14,-0.04,0.07,3.6
2021-04-29,601998,3.46,3.53,3.54,3.45,204534,107565194.0,2.59,1.73,0.06,0.06,3.5915
2021-04-30,601998,3.55,3.43,3.55,3.4,346331,179869065.0,4.25,-2.83,-0.1,0.1,3.5795000000000003
2021-05-06,601998,3.43,3.45,3.51,3.43,285849,149297161.0,2.33,0.58,0.02,0.08,3.5725000000000002
2021-05-07,601998,3.45,3.56,3.6,3.45,386737,205002212.0,4.35,3.19,0.11,0.11,3.5700000000000003
2021-05-10,601998,3.57,3.54,3.58,3.48,224481,118333291.0,2.81,-0.56,-0.02,0.07,3.5654999999999992
2021-05-11,601998,3.52,3.57,3.58,3.51,243557,129206635.0,1.98,0.85,0.03,0.07,3.5645000000000002
2021-05-12,601998,3.56,3.59,3.6,3.53,299791,159550892.0,1.96,0.56,0.02,0.09,3.5625
2021-05-13,601998,3.56,3.54,3.58,3.5,262528,138606545.0,2.23,-1.39,-0.05,0.08,3.558
2021-05-14,601998,3.54,3.57,3.57,3.51,208292,110364906.0,1.69,0.85,0.03,0.06,3.5555
2021-05-17,601998,3.57,3.57,3.62,3.54,255213,136130571.0,2.24,0.0,0.0,0.07,3.5549999999999997
2021-05-18,601998,3.57,3.56,3.59,3.55,132775,70570217.0,1.12,-0.28,-0.01,0.04,3.5534999999999997
2021-05-19,601998,3.55,3.51,3.56,3.5,154891,81663848.0,1.69,-1.4,-0.05,0.05,3.5465000000000004
2021-05-20,601998,3.51,3.51,3.53,3.45,321334,168390637.0,2.28,0.0,0.0,0.09,3.5405
2021-05-21,601998,3.5,3.51,3.52,3.47,145293,76203551.0,1.42,0.0,0.0,0.04,3.5345
2021-05-24,601998,3.5,3.47,3.51,3.46,196665,102775115.0,1.42,-1.14,-0.04,0.06,3.526
2021-05-25,601998,3.48,3.53,3.55,3.46,293449,154496212.0,2.59,1.73,0.06,0.09,3.5235
2021-05-26,601998,3.53,3.55,3.6,3.52,284939,151189687.0,2.27,0.57,0.02,0.08,3.5229999999999997
2021-05-27,601998,3.54,3.54,3.55,3.51,206557,109013184.0,1.13,-0.28,-0.01,0.06,3.5255
2021-05-28,601998,3.53,3.53,3.55,3.5,152659,80508160.0,1.41,-0.28,-0.01,0.04,3.5265
2021-05-31,601998,3.53,3.51,3.54,3.48,128985,67743912.0,1.7,-0.57,-0.02,0.04,3.5284999999999997
2021-06-01,601998,3.5,3.49,3.51,3.47,212599,111254791.0,1.14,-0.57,-0.02,0.06,3.5265
2021-06-02,601998,3.48,3.48,3.49,3.45,189637,98934794.0,1.15,-0.29,-0.01,0.06,3.529
2021-06-03,601998,3.48,3.47,3.51,3.47,182194,95355004.0,1.15,-0.29,-0.01,0.05,3.53
2021-06-04,601998,3.46,3.49,3.52,3.45,263159,137779071.0,2.02,0.58,0.02,0.08,3.5265
2021-06-07,601998,3.54,3.53,3.56,3.51,270711,142905816.0,1.43,1.15,0.04,0.08,3.5260000000000007
2021-06-08,601998,3.52,3.55,3.57,3.5,287212,151956855.0,1.98,0.57,0.02,0.08,3.525
2021-06-09,601998,3.54,3.51,3.57,3.5,201669,106434701.0,1.97,-1.13,-0.04,0.06,3.5209999999999995
2021-06-10,601998,3.5,3.51,3.54,3.49,210137,110731105.0,1.42,0.0,0.0,0.06,3.5195
2021-06-11,601998,3.5,3.49,3.52,3.48,209265,109793503.0,1.14,-0.57,-0.02,0.06,3.5154999999999994
2021-06-15,601998,3.48,3.44,3.51,3.44,248596,129555841.0,2.01,-1.43,-0.05,0.07,3.5090000000000003
2021-06-16,601998,3.43,3.44,3.46,3.43,216432,112362403.0,0.87,0.0,0.0,0.06,3.503
2021-06-17,601998,3.44,3.41,3.45,3.41,188829,97674449.0,1.16,-0.87,-0.03,0.06,3.4979999999999998
2021-06-18,601998,3.42,3.38,3.42,3.37,207953,106890129.0,1.47,-0.88,-0.03,0.06,3.4915
2021-06-21,601998,3.38,3.36,3.39,3.35,170137,86994015.0,1.18,-0.59,-0.02,0.05,3.4839999999999995
2021-06-22,601998,3.36,3.37,3.39,3.35,181526,92920667.0,1.19,0.3,0.01,0.05,3.479
2021-06-23,601998,3.37,3.36,3.38,3.35,166122,84909395.0,0.89,-0.3,-0.01,0.05,3.4705
2021-06-24,601998,3.36,3.37,3.39,3.35,192630,98594500.0,1.19,0.3,0.01,0.06,3.4615
2021-06-25,601998,3.37,3.4,3.42,3.36,251191,129177904.0,1.78,0.89,0.03,0.07,3.4544999999999995
2021-06-28,601998,3.41,3.37,3.41,3.36,164576,84376034.0,1.47,-0.88,-0.03,0.05,3.4465000000000003
2021-06-29,601998,3.36,3.33,3.38,3.33,207297,105750949.0,1.48,-1.19,-0.04,0.06,3.4375
2021-06-30,601998,3.34,3.35,3.36,3.33,125270,63855737.0,0.9,0.6,0.02,0.04,3.4305
2021-07-01,601998,3.35,3.4,3.4,3.35,199536,102195510.0,1.49,1.49,0.05,0.06,3.4265
2021-07-02,601998,3.37,3.34,3.38,3.33,198641,101360596.0,1.47,-1.76,-0.06,0.06,3.4200000000000004
2021-07-05,601998,3.35,3.35,3.37,3.31,173592,88350938.0,1.8,0.3,0.01,0.05,3.4129999999999994
2021-07-06,601998,3.34,3.38,3.38,3.33,143383,73297447.0,1.49,0.9,0.03,0.04,3.4055
2021-07-07,601998,3.37,3.35,3.39,3.35,119942,61335701.0,1.18,-0.89,-0.03,0.04,3.3954999999999997
2021-07-08,601998,3.37,3.33,3.38,3.32,149931,76295970.0,1.79,-0.6,-0.02,0.04,3.3865000000000003
2021-07-09,601998,3.32,3.3,3.35,3.3,187355,94905813.0,1.5,-0.9,-0.03,0.06,3.376
2021-07-12,601998,3.32,3.29,3.34,3.28,225703,114106070.0,1.82,-0.3,-0.01,0.07,3.3660000000000005
2021-07-13,601998,3.3,3.31,3.33,3.28,142772,72296028.0,1.52,0.61,0.02,0.04,3.3594999999999997
2021-07-14,601998,3.32,3.27,3.32,3.26,181760,91420270.0,1.81,-1.21,-0.04,0.05,3.3510000000000004
2021-07-15,601998,3.27,3.3,3.31,3.26,144921,73083677.0,1.53,0.92,0.03,0.04,3.3455
2021-07-16,601998,3.3,3.28,3.3,3.27,146047,73508157.0,0.91,-0.61,-0.02,0.04,3.3405
2021-07-19,601998,3.27,3.28,3.29,3.25,144001,72270842.0,1.22,0.0,0.0,0.04,3.3364999999999996
2021-07-20,601998,3.27,3.28,3.29,3.25,90264,45276315.0,1.22,0.0,0.0,0.03,3.332
2021-07-21,601998,3.28,3.28,3.29,3.26,111365,55954019.0,0.91,0.0,0.0,0.03,3.3280000000000003
2021-07-22,601998,3.29,3.31,3.33,3.27,166074,84093882.0,1.83,0.91,0.03,0.05,3.325
2021-07-23,601998,3.31,3.3,3.32,3.27,155154,78317563.0,1.51,-0.3,-0.01,0.05,3.3199999999999994
2021-07-26,601998,3.3,3.27,3.31,3.25,186261,93466854.0,1.82,-0.91,-0.03,0.05,3.315
2021-07-27,601998,3.26,3.19,3.28,3.19,234899,117206482.0,2.75,-2.45,-0.08,0.07,3.308
2021-07-28,601998,3.19,3.21,3.24,3.18,226141,112178442.0,1.88,0.63,0.02,0.07,3.3009999999999997
2021-07-29,601998,3.21,3.09,3.21,3.03,294187,135962956.0,5.61,-3.74,-0.12,0.09,3.2855
2021-07-30,601998,3.08,3.04,3.09,3.02,162558,73928090.0,2.27,-1.62,-0.05,0.05,3.2704999999999997
2021-08-02,601998,3.04,3.08,3.11,2.99,192059,87386391.0,3.95,1.32,0.04,0.06,3.257
2021-08-03,601998,3.09,3.06,3.09,3.04,133788,60937205.0,1.62,-0.65,-0.02,0.04,3.2409999999999997
2021-08-04,601998,3.06,3.02,3.06,3.02,122872,55641761.0,1.31,-1.31,-0.04,0.04,3.2245
2021-08-05,601998,3.02,3.03,3.04,3.0,107699,48715924.0,1.32,0.33,0.01,0.03,3.2095
2021-08-06,601998,3.02,3.0,3.03,2.99,142766,64242866.0,1.32,-0.99,-0.03,0.04,3.1944999999999997
2021-08-09,601998,3.0,3.12,3.13,2.99,296493,135702084.0,4.67,4.0,0.12,0.09,3.186
2021-08-10,601998,3.1,3.12,3.13,3.07,146064,67139926.0,1.92,0.0,0.0,0.04,3.1765
2021-08-11,601998,3.11,3.15,3.17,3.11,208707,96798402.0,1.92,0.96,0.03,0.06,3.1704999999999997
2021-08-12,601998,3.15,3.12,3.16,3.11,98781,45689046.0,1.59,-0.95,-0.03,0.03,3.1615
2021-08-13,601998,3.12,3.09,3.12,3.09,88052,40498316.0,0.96,-0.96,-0.03,0.03,3.152
2021-08-16,601998,3.11,3.15,3.15,3.09,151057,69927278.0,1.94,1.94,0.06,0.04,3.1454999999999997
2021-08-17,601998,3.13,3.11,3.18,3.1,161410,75011789.0,2.54,-1.27,-0.04,0.05,3.1369999999999996
2021-08-18,601998,3.12,3.19,3.21,3.1,267582,125017867.0,3.54,2.57,0.08,0.08,3.1325
2021-08-19,601998,3.17,3.12,3.19,3.11,156598,72652183.0,2.51,-2.19,-0.07,0.05,3.123
2021-08-20,601998,3.13,3.11,3.15,3.09,145409,67020828.0,1.92,-0.32,-0.01,0.04,3.1134999999999997
2021-08-23,601998,3.11,3.09,3.14,3.08,148543,68336919.0,1.93,-0.64,-0.02,0.04,3.1045000000000003
2021-08-24,601998,3.1,3.09,3.12,3.07,251041,115480027.0,1.62,0.0,0.0,0.07,3.0995
2021-08-25,601998,3.11,3.09,3.14,3.08,234305,107729879.0,1.94,0.0,0.0,0.07,3.0935
2021-08-26,601998,3.11,3.06,3.11,3.05,232134,106093067.0,1.94,-0.97,-0.03,0.07,3.0919999999999996
2021-08-27,601998,3.07,3.08,3.1,3.05,153567,70358255.0,1.63,0.65,0.02,0.05,3.0940000000000003
2021-08-30,601998,3.08,3.05,3.09,3.03,213786,97407792.0,1.95,-0.97,-0.03,0.06,3.0925000000000002
2021-08-31,601998,3.05,3.09,3.1,3.04,198602,90755349.0,1.97,1.31,0.04,0.06,3.094
2021-09-01,601998,3.08,3.19,3.21,3.07,482255,224728775.0,4.53,3.24,0.1,0.14,3.1025
2021-09-02,601998,3.17,3.18,3.21,3.15,313010,146228615.0,1.88,-0.31,-0.01,0.09,3.1100000000000003
2021-09-03,601998,3.18,3.21,3.26,3.15,357810,168498329.0,3.46,0.94,0.03,0.11,3.1205000000000003
2021-09-06,601998,3.2,3.21,3.26,3.2,244186,115301636.0,1.87,0.0,0.0,0.07,3.125
2021-09-07,601998,3.22,3.24,3.25,3.18,426184,201189965.0,2.18,0.93,0.03,0.13,3.131
2021-09-08,601998,3.23,3.26,3.28,3.21,403847,191773451.0,2.16,0.62,0.02,0.12,3.1365000000000003
2021-09-09,601998,3.25,3.26,3.27,3.22,241046,114619214.0,1.53,0.0,0.0,0.07,3.1435
2021-09-10,601998,3.24,3.29,3.34,3.24,384818,184730992.0,3.07,0.92,0.03,0.11,3.1535
2021-09-13,601998,3.29,3.34,3.36,3.27,317495,153037049.0,2.74,1.52,0.05,0.09,3.1630000000000003
2021-09-14,601998,3.34,3.22,3.35,3.21,350158,166789157.0,4.19,-3.59,-0.12,0.1,3.1685000000000003
2021-09-15,601998,3.2,3.18,3.23,3.16,246594,115755603.0,2.17,-1.24,-0.04,0.07,3.168
2021-09-16,601998,3.19,3.18,3.22,3.18,375748,176279532.0,1.26,0.0,0.0,0.11,3.1710000000000003
2021-09-17,601998,3.19,3.14,3.21,3.13,191872,89380525.0,2.52,-1.26,-0.04,0.06,3.1725000000000003
2021-09-22,601998,3.02,3.06,3.07,3.01,313496,142281582.0,1.91,-2.55,-0.08,0.09,3.171
2021-09-23,601998,3.07,3.06,3.11,3.05,282298,129138454.0,1.96,0.0,0.0,0.08,3.1695
2021-09-24,601998,3.07,3.05,3.08,3.04,198184,90247113.0,1.31,-0.33,-0.01,0.06,3.1674999999999995
2021-09-27,601998,3.04,3.02,3.05,3.01,173078,78381322.0,1.31,-0.98,-0.03,0.05,3.1655
2021-09-28,601998,3.03,3.06,3.08,3.02,186538,85041779.0,1.99,1.32,0.04,0.05,3.1645
2021-09-29,601998,3.04,3.06,3.09,3.03,170427,77706883.0,1.96,0.0,0.0,0.05,3.165
2021-09-30,601998,3.06,3.06,3.07,3.04,138230,62977871.0,0.98,0.0,0.0,0.04,3.1635
2021-10-08,601998,3.07,3.1,3.11,3.07,165125,75805103.0,1.31,1.31,0.04,0.05,3.159
2021-10-11,601998,3.12,3.15,3.17,3.11,226697,105373617.0,1.94,1.61,0.05,0.07,3.1574999999999998
2021-10-12,601998,3.14,3.11,3.15,3.09,224896,103922923.0,1.9,-1.27,-0.04,0.07,3.1525
2021-10-13,601998,3.12,3.12,3.14,3.08,124982,57618991.0,1.93,0.32,0.01,0.04,3.148
2021-10-14,601998,3.13,3.09,3.13,3.09,90359,41591887.0,1.28,-0.96,-0.03,0.03,3.1405000000000003
2021-10-15,601998,3.09,3.09,3.11,3.08,162969,74945352.0,0.97,0.0,0.0,0.05,3.132
2021-10-18,601998,3.1,3.1,3.12,3.07,162691,74808932.0,1.62,0.32,0.01,0.05,3.1239999999999997
2021-10-19,601998,3.1,3.11,3.14,3.09,128093,59130188.0,1.61,0.32,0.01,0.04,3.1149999999999998
2021-10-20,601998,3.12,3.11,3.14,3.1,108278,49939129.0,1.29,0.0,0.0,0.03,3.1034999999999995
2021-10-21,601998,3.12,3.15,3.15,3.1,185536,85895431.0,1.61,1.29,0.04,0.05,3.1
2021-10-22,601998,3.15,3.14,3.17,3.12,141376,65533948.0,1.59,-0.32,-0.01,0.04,3.098
2021-10-25,601998,3.14,3.12,3.14,3.08,147076,67757808.0,1.91,-0.64,-0.02,0.04,3.0949999999999998
2021-10-26,601998,3.12,3.11,3.15,3.11,128851,59617821.0,1.28,-0.32,-0.01,0.04,3.0934999999999997
2021-10-27,601998,3.1,3.11,3.14,3.09,169806,78330962.0,1.61,0.0,0.0,0.05,3.096
2021-10-28,601998,3.1,3.07,3.12,3.06,118478,54342481.0,1.93,-1.29,-0.04,0.03,3.0965
2021-10-29,601998,3.07,3.04,3.1,3.02,212985,97233528.0,2.61,-0.98,-0.03,0.06,3.0959999999999996
2021-11-01,601998,3.04,3.06,3.09,3.02,275436,125517728.0,2.3,0.66,0.02,0.08,3.098
2021-11-02,601998,3.06,3.0,3.07,2.99,290961,131532950.0,2.61,-1.96,-0.06,0.09,3.0949999999999998
2021-11-03,601998,3.0,3.0,3.02,2.99,107787,48573985.0,1.0,0.0,0.0,0.03,3.092
2021-11-04,601998,3.0,3.0,3.02,2.99,96124,43331528.0,1.0,0.0,0.0,0.03,3.089
2021-11-05,601998,3.0,3.0,3.01,2.99,123126,55412800.0,0.67,0.0,0.0,0.04,3.084
